it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Chaetodipus_formosus_TS	Chaetodipus_hispidus_TS	Chaetodipus_intermedius_TS	Cupidinimus_TS	Cupidinimus_avawatzensis_TS	Cupidinimus_bidahochiensis_TS	Cupidinimus_boronensis_TS	Cupidinimus_cuyamensis_TS	Cupidinimus_halli_TS	Cupidinimus_lindsayi_TS	Cupidinimus_magnus_TS	Cupidinimus_nebraskensis_TS	Cupidinimus_prattensis_TS	Cupidinimus_smaragdinus_TS	Cupidinimus_tertius_TS	Cupidinimus_whitlocki_TS	Dikkomys_TS	Dikkomys_matthewi_TS	Dipodomys_TS	Dipodomys_agilis_TS	Dipodomys_compactus_TS	Dipodomys_deserti_TS	Dipodomys_gidleyi_TS	Dipodomys_hibbardi_TS	Dipodomys_merriami_TS	Dipodomys_microps_TS	Dipodomys_minor_TS	Dipodomys_ordii_TS	Dipodomys_ordii_montanus_TS	Dipodomys_pattersoni_TS	Dipodomys_spectabilis_TS	Diprionomys_TS	Diprionomys_agrarius_TS	Diprionomys_minimus_TS	Diprionomys_parvus_TS	Harrymyinae_TS	Harrymys_TS	Harrymys_canadensis_TS	Harrymys_irvini_TS	Harrymys_magnus_TS	Harrymys_woodi_TS	Heteromyidae_TS	Heteromyinae_TS	Lignimus_TS	Lignimus_austridakotensis_TS	Lignimus_montis_TS	Liomys_irroratus_TS	Metaliomys_sevierensis_TS	Mioheteromys_TS	Mioheteromys_amplissimus_TS	Mioheteromys_arcarius_TS	Mioheteromys_subterior_TS	Mookomys_TS	Mookomys_altifluminis_TS	Mookomys_formicarum_TS	Mookomys_subtilis_TS	Mookomys_thrinax_TS	Oregonomys_magnus_TS	Oregonomys_pebblespringsensis_TS	Oregonomys_sargenti_TS	Peridiomys_borealis_TS	Peridiomys_halis_TS	Peridiomys_oregonensis_TS	Peridiomys_rusticus_TS	Perognathoides_eurekensis_TS	Perognathoides_kleinfelderi_TS	Perognathoides_quartus_TS	Perognathus_TS	Perognathus_ancenensis_TS	Perognathus_brevidens_TS	Perognathus_carpenteri_TS	Perognathus_coquorum_TS	Perognathus_dunklei_TS	Perognathus_flavus_TS	Perognathus_furlongi_TS	Perognathus_gidleyi_TS	Perognathus_henryredfieldi_TS	Perognathus_huastecensis_TS	Perognathus_maldei_TS	Perognathus_mclaughlini_TS	Perognathus_minutus_TS	Perognathus_pearlettensis_TS	Perognathus_rexroadensis_TS	Perognathus_saskatchewanensis_TS	Perognathus_stevei_TS	Perognathus_strigipredus_TS	Perognathus_trojectioansrum_TS	Prodipodomys_TS	Prodipodomys_centralis_TS	Prodipodomys_griggsorum_TS	Prodipodomys_idahoensis_TS	Prodipodomys_kansensis_TS	Prodipodomys_riversidensis_TS	Prodipodomys_tiheni_TS	Prodipodomys_timoteoensis_TS	Proharrymys_TS	Proharrymys_fedti_TS	Proharrymys_schlaikjeri_TS	Proharrymys_wahlerti_TS	Proheteromys_TS	Proheteromys_cejanus_TS	Proheteromys_floridanus_TS	Proheteromys_gremmelsi_TS	Proheteromys_ironcloudi_TS	Proheteromys_matthewi_TS	Proheteromys_maximus_TS	Proheteromys_sabinensis_TS	Proheteromys_sulculus_TS	Proheteromys_toledoensis_TS	Schizodontomys_TS	Schizodontomys_amnicolus_TS	Schizodontomys_greeni_TS	Schizodontomys_harkseni_TS	Schizodontomys_sulcidens_TS	Stratimus_TS	Stratimus_strobeli_TS	Trogomys_TS	Trogomys_rupinimenthae_TS	Chaetodipus_formosus_TE	Chaetodipus_hispidus_TE	Chaetodipus_intermedius_TE	Cupidinimus_TE	Cupidinimus_avawatzensis_TE	Cupidinimus_bidahochiensis_TE	Cupidinimus_boronensis_TE	Cupidinimus_cuyamensis_TE	Cupidinimus_halli_TE	Cupidinimus_lindsayi_TE	Cupidinimus_magnus_TE	Cupidinimus_nebraskensis_TE	Cupidinimus_prattensis_TE	Cupidinimus_smaragdinus_TE	Cupidinimus_tertius_TE	Cupidinimus_whitlocki_TE	Dikkomys_TE	Dikkomys_matthewi_TE	Dipodomys_TE	Dipodomys_agilis_TE	Dipodomys_compactus_TE	Dipodomys_deserti_TE	Dipodomys_gidleyi_TE	Dipodomys_hibbardi_TE	Dipodomys_merriami_TE	Dipodomys_microps_TE	Dipodomys_minor_TE	Dipodomys_ordii_TE	Dipodomys_ordii_montanus_TE	Dipodomys_pattersoni_TE	Dipodomys_spectabilis_TE	Diprionomys_TE	Diprionomys_agrarius_TE	Diprionomys_minimus_TE	Diprionomys_parvus_TE	Harrymyinae_TE	Harrymys_TE	Harrymys_canadensis_TE	Harrymys_irvini_TE	Harrymys_magnus_TE	Harrymys_woodi_TE	Heteromyidae_TE	Heteromyinae_TE	Lignimus_TE	Lignimus_austridakotensis_TE	Lignimus_montis_TE	Liomys_irroratus_TE	Metaliomys_sevierensis_TE	Mioheteromys_TE	Mioheteromys_amplissimus_TE	Mioheteromys_arcarius_TE	Mioheteromys_subterior_TE	Mookomys_TE	Mookomys_altifluminis_TE	Mookomys_formicarum_TE	Mookomys_subtilis_TE	Mookomys_thrinax_TE	Oregonomys_magnus_TE	Oregonomys_pebblespringsensis_TE	Oregonomys_sargenti_TE	Peridiomys_borealis_TE	Peridiomys_halis_TE	Peridiomys_oregonensis_TE	Peridiomys_rusticus_TE	Perognathoides_eurekensis_TE	Perognathoides_kleinfelderi_TE	Perognathoides_quartus_TE	Perognathus_TE	Perognathus_ancenensis_TE	Perognathus_brevidens_TE	Perognathus_carpenteri_TE	Perognathus_coquorum_TE	Perognathus_dunklei_TE	Perognathus_flavus_TE	Perognathus_furlongi_TE	Perognathus_gidleyi_TE	Perognathus_henryredfieldi_TE	Perognathus_huastecensis_TE	Perognathus_maldei_TE	Perognathus_mclaughlini_TE	Perognathus_minutus_TE	Perognathus_pearlettensis_TE	Perognathus_rexroadensis_TE	Perognathus_saskatchewanensis_TE	Perognathus_stevei_TE	Perognathus_strigipredus_TE	Perognathus_trojectioansrum_TE	Prodipodomys_TE	Prodipodomys_centralis_TE	Prodipodomys_griggsorum_TE	Prodipodomys_idahoensis_TE	Prodipodomys_kansensis_TE	Prodipodomys_riversidensis_TE	Prodipodomys_tiheni_TE	Prodipodomys_timoteoensis_TE	Proharrymys_TE	Proharrymys_fedti_TE	Proharrymys_schlaikjeri_TE	Proharrymys_wahlerti_TE	Proheteromys_TE	Proheteromys_cejanus_TE	Proheteromys_floridanus_TE	Proheteromys_gremmelsi_TE	Proheteromys_ironcloudi_TE	Proheteromys_matthewi_TE	Proheteromys_maximus_TE	Proheteromys_sabinensis_TE	Proheteromys_sulculus_TE	Proheteromys_toledoensis_TE	Schizodontomys_TE	Schizodontomys_amnicolus_TE	Schizodontomys_greeni_TE	Schizodontomys_harkseni_TE	Schizodontomys_sulcidens_TE	Stratimus_TE	Stratimus_strobeli_TE	Trogomys_TE	Trogomys_rupinimenthae_TE
0	-2122.4909170725009	-8.5812306092297224	-1524.9985939547071	-588.91109250856402	0.42100433517203301	1.0	1	1	33.314225075000003	0.0	487.98703468719259	0.11681514999999999	1.759323325	2.450939	24.913445000000003	12.991274350000001	5.7270224750000001	20.584911000000002	12.440338899999999	16.427221418118869	20.024059700000002	9.8991506999999999	20.340021074999999	13.48794015	15.815185225	13.698257849999999	16.258426999999998	9.9397289904153912	23.937576324999998	4.9351607749999999	0.087545250000000005	4.6542513250000006	1.5700868000000001	3.4102559750000001	4.9619143000000001	0.61559244999999996	0.055921950000000005	4.5679483749999994	1.694803675	0.026085225	1.124106225	0.120584075	5.4722779761380735	16.360071125000001	8.6787344500000003	14.006213975000001	15.856035575	24.297901749999998	14.892833849999999	20.695177425000001	27.812454549999998	19.405051949999997	33.314225075000003	18.673227575000002	15.299467750000002	15.94579585	15.468021824999999	0.1098923	7.7160093500000002	18.320001300000001	16.181912799999999	15.905098225000001	14.5265419	23.541226250000001	14.748966900000001	16.331641725000001	16.289296924999999	15.57540595	3.1400259999999998	9.73539055	10.205075274999999	15.267643550000001	14.638011675	16.284359500000001	19.513963324999999	16.172033850000002	15.364191530867449	13.452660675000001	15.656826825	15.3989932	16.169460075	4.6445220249999997	12.319135724999999	6.3511244749999998	0.087689774999999998	19.890214175000001	4.3705108249999993	5.1247591249999997	0.10956225	3.991398175	7.7108577	16.227482250000001	4.9587562750000007	4.5196401249999996	15.598473575	9.6996436750000008	1.87713785	16.119677875000001	9.7084945500000011	4.3200008750000007	3.4091223249999998	8.7711628000000008	8.9923660000000005	4.9452119249999997	3.8893594249999999	5.0114289749999994	28.810871175000003	31.403969475	30.338823300000001	31.941071524999998	31.255490025	23.028248600000001	31.146395716728147	31.139682450000002	28.770851075000003	23.82507335	19.283357800000001	22.102198000000001	21.330382225000001	21.776690800000001	30.747050050000002	20.806982375	24.201579425000002	26.351398024999998	24.270449175	20.23967665	20.0314561	19.940744624999997	23.496647975000002	0.010113675000000001	0.0	0.0	6.6122930249999996	12.13399785	2.064557625	13.820308125	11.8334931	7.2475474499999999	9.6098480084871021	5.2584538499999995	13.275287025000001	10.695236175000002	15.043712774999999	11.150846850000001	13.980594225000001	9.5424770999999993	16.982620199999999	0.0027436500000000003	0.083274749999999995	1.433978325	1.4934972	0.80934945000000003	2.3400818999999999	0.0	0.05319405	1.762561125	0.0	0.024812774999999999	1.069271775	0.0	5.0358613500000002	10.863567	6.7260647999999996	6.2009775749999996	15.082570425	10.726719899999999	14.244730679284682	16.0473222	15.779158199999998	18.209027850000002	0.0021859499999999999	5.7103448999999999	7.6288260749999992	15.167952150000001	13.538115825	0.057747300000000001	7.3396186500000002	11.969024251556016	13.1889615	13.359496799999999	13.8179301	13.942213350000001	14.0295051	13.528660275	13.49103405	14.815630049999999	2.9868540000000001	5.6383604934465188	3.7253053499999997	14.337061049999999	13.923962325	13.602711525	14.7603495	13.575275025	13.826165925	12.152341499999999	0.0093989999999999994	14.6478228	13.53158625	4.4179599749999996	3.1068540749999998	6.0413135250000005	0.0	11.036979525	1.4032034250000001	4.8747708750000003	0.10421775	1.9687677749999999	3.4520420999999999	8.5586611500000007	1.4731050750000001	2.1994761749999996	14.837572425000001	5.0424084749999993	1.7855701499999999	11.2952268	0.88724122500000002	2.847127725	3.2428236749999999	0.54549007500000002	5.4166885499999999	3.0698079750000002	3.6996345749999997	2.1531968249999998	27.405462825000001	20.181446025	26.5475067	29.287165050000002	15.636616125000002	21.904919400000001	15.313331787301109	23.791421550000003	24.676485599999999	22.662874650000003	15.48693705	21.024042000000001	12.680911425	20.714413199999999	17.405396775	15.593178900000002	17.789674499999997	16.06127055	23.086524825000001	19.252375350000001	17.00718045	14.82544635	18.608488274999999
1000	-1530.2668195564274	-8.8823875385696542	-920.82524324324538	-600.55918877461238	1.1625642504812965	1.0	1	1	33.225194127329445	0.0	574.42840481056271	0.20897278623223092	2.0412721385153936	3.1863893529890106	24.869013321672622	12.775981836388825	5.9158646416477509	21.47099137928636	12.406091095856608	18.153982929561174	19.876978445483459	11.711596318998476	20.319594221141184	13.678455240036119	15.558102906946061	13.692113707424312	17.20649167533794	10.254584018105431	24.991917066684064	5.0800076169043749	0.087545250000000005	6.0522552499275228	1.5660209847193109	3.6913007534417281	5.6908708880819479	1.1674917991804055	0.055921950000000005	5.0255480370824994	2.1971409299567735	0.026085225	1.3327588275426288	0.18338534813260299	5.6491108528373211	16.856852313233109	9.1176030039023228	14.829087717193623	16.016783613611789	24.476552786556905	15.152193415070988	22.087402958005988	27.493460492827779	19.620904010693103	33.225194127329445	18.592157251229018	15.33867858124052	16.37034119703668	15.919020953225841	0.1757726824441207	7.5993759120514808	19.173843129671781	16.368909243779271	16.203224403013515	15.608840020223463	23.936962404588797	14.502786229276085	17.050263203081148	16.972184916742965	15.706900219134726	3.530389366227217	9.8169412660379596	11.232847015283324	15.443234385812858	14.309801509288084	16.551394543765472	20.514900472078491	16.773217369428856	15.77071927258975	14.618275251322629	16.351191269764797	15.997000887414574	16.471403690360507	5.5341976506927937	14.342032850055361	6.4975106254591681	0.10607372819131999	19.797527661569813	4.7490949816698391	5.2683991127407035	0.10790178581537579	4.4959202337109776	8.4705234578921118	17.932082188608245	5.1842224466478681	4.8282439929347767	15.772206670310746	10.024747505921169	2.0117337300019424	16.30963192932828	9.9383907932362696	4.8457055768109862	3.3775974155968482	9.6556411634172079	9.1036115435803122	5.4875738007674828	4.0054063891678462	5.4683330051451158	28.81831888916383	30.99771818435509	30.194269348277757	31.536538889973649	31.614492733881047	23.683553661724545	32.064842821211542	31.45363454280227	28.392004539687886	23.274134956034707	19.799979127192358	21.678879647134497	21.843252409254902	22.221353160421565	31.431804459727395	21.20524457576591	24.371836025394998	25.930334702895603	24.052807351661638	20.105921281862486	20.374635418881212	20.49878520804565	23.578755243485539	0.010113675000000001	0.0	0.0	4.2611165270450098	12.269204059039279	0.92323165607702251	13.593604309224574	11.936299600570779	6.608450789890191	6.6460753146721485	4.4880647524011135	10.800181946264702	10.067828265795713	15.368427983330527	11.26522199010793	14.099255621938246	9.5428771483718489	15.975753534084708	0.0027436500000000003	0.083274749999999995	0.086793890895812575	1.4995936667084504	0.32116385709432171	1.2630114262751677	0.0	0.037952540212729195	1.2858501771374429	0.0	0.024812774999999999	0.86782849056879596	0.0	4.4769722515685615	9.8174476090725218	5.6653276887134458	6.0449387923954783	15.207951351185223	10.627688060229657	14.216632279477233	14.826097980505722	14.542879295636824	18.438448219525043	0.0021859499999999999	4.8493797871380409	7.2445411659902783	15.110425100187953	13.73837100815228	0.024628704887150243	7.2744600332859264	10.772317921230165	12.703603232566298	13.156689169238492	13.434563820355303	13.494462977171365	14.098577033655362	13.26901582876647	13.561081189942875	14.740406058099991	2.2398645509413391	5.5936409414712074	2.759194189747443	14.280288039866521	14.261696981583905	13.696273928346011	14.592191770306762	13.637516620928139	12.690111617963824	12.339413036079472	0.0076318002829385556	14.701767694524442	13.661086244412282	3.6479540162571036	2.6624988721578458	5.4858545568303549	0.0	10.362554107162365	1.11290115948702	4.6332555415399153	0.10421775	1.3369366510691352	2.6157934009084189	7.9917124628619804	1.0270268679322996	1.5018823812923552	14.717760949077194	4.087862836384927	1.5190545256201897	10.446245638423216	0.14540741982458461	2.8274551897022757	3.2614521096773292	0.29573669772891953	5.4808855762933382	2.7168140877206444	3.6282358339310612	1.4659344647681274	27.059848451419615	20.242124628080884	25.8274531736879	29.439287488181591	13.593394085666358	21.269897186895715	15.383854877817306	23.792074920276466	24.942229885308237	23.207367765136333	15.506807259312048	21.507172109531592	10.997652299030769	20.129662306289919	16.991488072841086	14.959352922186705	17.832284417576286	14.729343972402566	22.636223425613125	19.095857842434338	16.183051504041075	14.930292879052839	17.448793594627134
2000	-1479.4647965816259	-17.276871250527016	-873.02101693128145	-589.16690839981754	1.2390495244610267	1.0	2	3	34.209889501243175	0.0	598.7581698923899	0.25065061433710856	1.7225311974220459	2.8091299236289879	24.679023568915142	13.036781430252027	6.4936947337584936	20.862982849453068	12.252526401798024	19.810643694859774	21.96740152720912	10.765664360864804	20.469084843606318	13.951237964699811	15.613170153772618	14.020443760798605	16.310845944114664	10.240394724911102	24.63128272231144	5.2048446268854391	0.087545250000000005	5.9057546337433227	1.583909863499485	3.994191347520609	6.1997911826092409	0.66829604186494351	0.079991340733956751	4.9918138924050908	2.3215550712174768	0.026085225	1.285193705841603	0.45943802344271367	5.5345308540810869	17.167211382631226	9.1751852328993628	14.649878189160336	15.896199469826911	25.445990903960343	15.381942105173268	21.568743632949193	27.772027130355898	20.468763538671169	34.209889501243175	18.965404883052106	15.530252324395112	15.643437979506526	15.645805557867163	0.18487864718905239	8.4345817032998553	18.579873054166981	16.342503787528521	16.082677624948154	14.815634774182115	24.362991336169785	14.922014514606387	17.397919602160197	17.631120822879989	15.782982743193209	3.1273558461573518	9.8075902246444304	10.948063149624199	15.290624569296225	14.309801509288084	16.369463507810718	20.414416883708775	16.978987078970512	15.574360781340811	14.578704735704276	17.663483389810885	15.814123925224775	16.417467234298417	5.2420178484376923	13.948532468301504	6.7108784771286762	0.13033927201253837	20.804472737870043	4.5220498477933644	6.4743408962998874	0.10790178581537579	4.7498550001222206	8.3067846659722129	18.723467608475122	5.1126995030990789	4.9289133029908454	15.274633402013484	10.545193496744492	2.3343338996420417	16.855090975803325	10.238583857084652	5.39742173673159	3.7276096656687443	9.1202553861664004	9.5674521977477802	5.41886546242044	3.9571087051913585	5.5732985276537654	28.786086880903085	31.538678314606145	30.368657810928191	31.320696944060398	31.39050556898939	23.508326738824717	31.467574982975449	31.467943774217702	28.492714417731808	23.274134956034707	20.241220511691015	21.79053311999586	21.437929121839044	21.319029343502908	30.639059083294768	21.650223054570148	23.974766487042132	26.550728096091017	24.032531588113024	20.583135238612069	20.765625228750189	20.910887362986113	23.578755243485539	0.010113675000000001	0.0	0.0	3.5768663222815889	12.070070421518436	0.78044382186704697	13.889687027953414	11.937934074000299	6.8511089666129834	7.0113749832503309	5.2699246002329803	10.221653968353923	10.101721933370584	15.344638968433237	10.615633463336401	13.674339107705006	9.2591730360513722	16.429521977022993	0.0027436500000000003	0.083274749999999995	0.58895459885475121	1.4995936667084504	0.16748587587301511	1.6512996970482428	0.0	0.037952540212729195	1.250465611897037	0.0	0.024812774999999999	0.88997005478100244	0.0	5.0566319581007377	9.2606636205360573	6.6260914960910711	5.4783066834737921	14.355178425540462	10.48016794457329	14.020534795315093	14.576886021140904	14.279375757308298	17.644177984056398	0.0021859499999999999	4.5957801835501062	7.0671606431517278	15.316178849297245	13.115751983330886	0.024628704887150243	6.5250414183266043	11.074785667567916	13.101047844727262	12.973955133100517	12.983985760065671	13.734893919865574	14.215328469306142	13.215887427478735	13.041156383179214	14.638385334786649	2.7725105740915277	5.3091403771596308	2.9790554625228713	13.961163490865962	14.261696981583905	13.467612260767931	14.515493945865877	12.247906209291799	13.908863777250472	12.088749904258224	0.0054202929853881462	14.730705675926036	13.133365491661863	4.2695248221376305	1.4599047564760794	5.8621369291598295	0.0	10.450083593643749	0.34338874573725853	4.5797729065117707	0.10562792691180536	1.5532349232548541	2.2122973127348353	8.0429099567308135	1.2919400630930256	1.4964975177302406	15.145574654852613	3.8201003976980408	1.4818061086395167	10.168978411916854	0.085314714493334498	1.7509531021987756	2.6363581098208781	0.051936048114157085	4.814291541183163	2.523006524455333	3.3245490980076116	1.4823318570339556	27.719946923608603	19.913062978970569	26.567864595459515	29.084953851901048	11.808926976350511	20.894029980309963	14.515324745625641	24.018441685311199	24.588904878307389	23.207367765136333	15.036853523050057	21.247609640729578	11.222391535824979	21.071628512555925	15.920689231394546	15.253682312984569	16.737780434516807	15.000330274284542	23.472053964566939	18.504195836480768	15.537019078706571	14.314862992654792	17.069405345873903
3000	-1468.3893179610563	-14.72153925034134	-863.3237920513302	-590.34398665938488	1.141238210452888	1.0	1	3	33.983867313602929	0.0	605.71206460993824	0.14434519646560728	1.9566646037039621	3.0962183720216272	25.011421698218953	12.869049478031172	6.2652813189763084	20.847716068501363	12.267031733501886	20.902064943062172	22.624696297995076	10.368361211056339	20.431193166552777	14.172159023052133	15.919582338244075	14.634023726904978	16.720166681784089	9.8939735829112792	25.653792146094787	5.2328660550893851	0.087545250000000005	6.3627842099338778	1.5985624945600319	4.5500356160591711	5.8624353127581355	1.3747081170980766	0.11230748507668897	5.4849845188192337	2.1489508863812041	0.026085225	1.1183999922113752	0.28952716927033117	5.2053486188105156	16.226285310631198	9.7302134102697888	14.657336636643977	16.705161040744805	24.374170848754549	14.853898293518172	20.896351961418958	27.209765838410103	19.277206285031042	33.983867313602929	19.409891632691366	15.985472570177462	16.635438387325355	16.05376797615698	0.18487864718905239	8.102177864105073	18.529580631038396	16.966647151964615	16.019503055163966	14.400894309963149	24.362991336169785	14.434421037208203	17.756849018081336	17.447030005384335	15.217975694111876	3.3337674328068188	9.7861168532906948	11.208993923109729	15.54757638531372	14.309801509288084	17.248123673425965	19.978155664195349	17.097890209199903	14.656270599272172	13.905426941630351	17.756769051318201	15.315790045949672	16.906225980688617	5.3224173094242913	13.02042914321239	6.300449797646249	0.13552274370294826	20.429739413478554	4.590770380946446	6.5249593972757634	0.10790178581537579	5.6054024559387408	8.4826939288702246	17.982750309449454	4.9740300395875376	5.599275635420871	15.309416943870783	10.84226874857923	1.9914511042717706	17.448688910056315	9.8505952872989777	5.7545914038062298	3.5093681836642099	9.1016758708687586	9.3930632366170279	6.0318645177955021	4.0245495557076207	6.1384135111941722	28.367756434303864	30.912833423661034	30.46426451379725	31.466152716506112	31.528295864491671	23.663889132065709	31.959521961006338	31.40170148507806	28.470570703707157	23.402475535930694	20.505496324456047	21.987953764863011	21.87125444164322	21.370720194286314	30.882334283711689	21.83189146386184	24.712575860750761	26.708360979851957	25.049519481057786	21.756724765225176	21.359474619530754	22.206007313305044	23.29794345892482	0.0042404344597987819	0.0	0.0	3.4298696036267309	12.357364974388631	0.45649955606084758	12.941594881048909	12.00414243787516	6.9365045899317019	7.8873709531507545	4.9277178773574075	10.255468649918271	10.497205550295874	15.294284740102647	10.742441988645956	13.692689666485476	9.7341344163900949	16.015118779389702	0.0027436500000000003	0.083274749999999995	0.63553626556047493	1.4413316671274121	0.36023760345013511	1.2879258810989835	0.0	0.016613112398148215	0.99416271513159238	0.0	0.024812774999999999	1.0231033039532069	0.0	4.9899749914083635	10.122400703021302	6.2977524815938271	5.2322713421483691	14.957580526913292	9.7374634981280881	13.943377782586003	15.136059875572037	14.850766589037912	18.199739910492326	0.0021859499999999999	4.5870267419030961	7.3700972201911688	14.470093087678473	13.174028297076065	0.024628704887150243	6.1237783622143978	10.626922973817631	12.982233778425869	13.23335634821763	12.999222011075563	13.555818297320732	14.364034778436958	12.489054091955715	13.18904335185654	15.105514287808457	2.7725105740915277	4.7584572291712899	3.3833915103443113	14.317937538656546	14.261696981583905	13.066791547167876	14.526681699464875	11.827131875118367	13.891850306798261	12.350014167763016	0.0054202929853881462	14.421835898887615	12.997196369168831	4.2700292640010868	1.977584918103096	5.9474607607183927	0.0	9.9551086995422615	0.058811388386918684	4.6801322265611436	0.10562792691180536	1.2831803872012522	2.2558998272041482	8.3320250422164008	0.8992738890262798	1.739908945971568	15.181524965624016	4.3632765799441957	1.2044851410324788	10.7978581385361	0.21990458767537213	1.9638440394355192	3.2333589505664548	0.078431553536783327	5.213363028022707	2.5888461044321072	3.742618647181752	0.81629676611801094	27.607162367834562	20.018652312049113	26.760132621776926	29.465706276380985	11.927948653265595	20.920194618366803	14.184930407482121	23.934550048797437	24.782479562015144	22.971020484630849	15.036853523050057	21.355684055660294	11.496282529489619	20.862466936075823	16.00455203117367	14.810957470990562	17.427370476530736	13.950007550986616	23.047729692635357	18.238011386481549	16.345744694563489	14.741589851845735	17.452298662120363
4000	-1475.3955300912341	-19.411029308432514	-864.01243326819827	-591.9720675146034	1.1361253721649651	1.0	1	4	33.220832533558806	0.0	616.20145311766862	0.21935117246822855	1.8640547118642714	2.8450422309624974	26.056763826710135	12.872636944055149	6.6075529721777029	20.923534506786648	12.227938336714576	20.495150635263681	22.403642384725906	9.9565883158459876	20.706136014185738	13.728276377674248	15.933979506030919	14.691078344741685	16.310781452193847	9.8354618424969757	25.855032325150361	5.1419015983386158	0.08750252783121408	5.3058242194256851	1.7079549044483997	4.0263202858193115	5.7525290038793573	0.80881419371804919	0.18419506015477349	5.2061274990330668	3.3254704219873243	0.026085225	1.1183999922113752	0.16246077838893336	5.8504128977591847	16.847833336254837	8.7171686387049405	14.63697048908797	15.813977931866622	24.647016153431281	14.698153435345388	20.465872159339437	27.781598345476414	18.996864116029279	33.220832533558806	20.037431576401247	16.573786886026188	15.719684701289532	15.329445789103163	0.14754145893048576	8.2123465207367374	18.165543010041024	17.410309570869252	17.131851105874599	14.468570005635801	23.823569396645347	14.411173555320168	16.766140279944032	17.748458405597738	15.847739409234576	3.3553222764973842	10.164540975716383	11.757581625724404	15.243132344358605	14.473116238403456	17.133511873035548	20.064796353440482	17.13972764882287	14.771135824170981	14.574831136668699	17.099265433235932	15.308779556709128	17.738874936154719	4.6669527513349305	12.719885599407474	6.3504139931501005	0.27419834834610124	21.150372109862491	5.8126178657309557	6.1066611789581904	0.10790178581537579	4.6883981167645468	8.0160312745617315	18.333158384391989	5.6119428238525435	5.1206238048342225	15.243619949520552	10.196555027167948	2.3246404982675948	16.620811573626455	9.8505952872989777	5.6659932016704895	3.5220270949097059	9.0417369747457954	9.2319713889260022	5.2781544725621776	4.2664608762775655	5.5797234458292024	28.398200789652968	31.723052253047229	30.459200469134167	31.447597609981024	32.523925087281391	23.711847102194987	31.771785918749906	31.077463194514131	29.099602824354086	23.518988551678106	21.394708401518372	21.829744345347923	21.784868788257409	21.962960206160247	31.260641921140319	22.663811486388372	24.350896688527115	26.268847123162598	24.611745805263226	21.573308983117872	20.9418475375894	22.048300970618293	23.525578632672143	0.0042404344597987819	0.0	0.0	3.6010829763414942	12.275983519596723	0.69327241903612924	12.53663839031474	12.09674715744309	6.3301870748860827	8.1001853913100721	4.1618835670017518	10.046418925879525	9.503859540335398	14.902097095833138	10.929168804791454	13.172292806943487	9.7126253448432731	15.645593001160019	0.0027436500000000003	0.083274749999999995	0.60722659116487054	1.4199484492124517	0.013602641219423117	1.8216577948405546	0.0	0.016613112398148215	1.43459814147246	0.0	0.024812774999999999	1.0532595609476387	0.0	4.9715777234419569	9.2572520870345052	6.1505777149502965	3.8251593537099744	15.324134284886107	8.2253028912772557	14.484361256905281	15.090562023258505	14.766606123798301	18.491803118959513	0.0021859499999999999	3.6861715329813878	7.4450706732620739	15.2309237978723	13.400124189748253	0.034139943062030442	6.8826638517861332	11.631444421852837	12.909376857652109	13.259760106897476	13.644096714847867	13.823956225429347	14.343835227868389	13.361626111448196	12.623909711838484	14.983571181665111	2.5856500683755392	4.9414716301055464	3.4141375809394541	14.386559595408075	14.230142909690882	11.928594958304515	14.330760675339238	11.920280919048668	14.024102962960747	10.269886832821404	0.0054202929853881462	13.340932054658321	12.909453573683329	4.4183454327346103	1.5783250832095144	5.8671262346705468	0.0	9.7579371459313737	0.07014892068856815	4.591075421917898	0.10562792691180536	0.69235296711406258	2.6502682503804555	7.9486131390406065	0.74292555756300571	1.8077486232534046	15.181524965624016	4.0432861707727827	1.2770076224921372	11.229804631658093	0.24067846681737737	1.9743077337629349	3.1466785802363098	0.11803384064818001	4.6411285472171224	2.7671273513655912	3.3995981891373694	0.57219742793579442	27.669330476892824	20.337919816915257	26.420230011035184	29.735829309792564	12.181732981866627	21.313361857737775	13.854280862087856	23.698415834186317	24.692058420875604	22.668090246855147	15.45978151172269	20.602197541057105	11.810671629673845	20.804076737539923	16.409963998079803	14.567666153182355	16.096642478249613	15.126144786519587	22.4096446997351	18.31514696620507	15.50168356646361	14.607033393249798	16.779042384029392
